obs_id,site,date,species,n_inds,n_leaf,w_weight,d_weight,leaf_area,SLA,LDMC,convex_hull_roundness,R,G,B,GCC,BCC,RCC,BITM,ExG,senesced,T1_TDD,T1_TDD_days,T3_TDD,T3_TDD_days,T1_GDD3,T1_GDD3_days,T3_GDD3,T3_GDD3_days,moist_GMD,T1_date_mean,T3_date_mean,moist_date_mean,T1_week_mean,T3_week_mean,moist_week_mean,T1_fortnight_mean,T3_fortnight_mean,moist_fortnight_mean,T1_month_mean,T3_month_mean,moist_month_mean
2024_2759,RA009,2024-09-02,Vaccinium myrtillus,4,4,0.0164,0.007025,1.1002990318122892,15.662619669925824,0.4283536585365853,0.96782227538683,0.4140266475497309,0.243600474544333,0.21913118151772928,0.26434992593916123,0.24880155713041496,0.48684851693042375,0.32652397904895897,-0.14947761707083992,0.8753621810663202,1192.3651041666667,101,1371.2091458333334,105,1188.948645833333,99,1368.0130416666666,101,3774.2429238505742,9.9540625,10.885395833333334,26.142708333333335,10.093184523809525,9.987895833333331,26.99702380952381,10.594575892857144,10.348737351190476,25.695386904761904,11.794791666666669,12.363915178571428,24.011458333333337
2024_2784,RA009,2024-09-10,Vaccinium myrtillus,4,4,0.01085,0.004275,0.7117428804081966,16.6489562668584,0.39400921658986177,0.9710937515563988,0.4578970144016638,0.4156648215155104,0.238530790468353,0.3694639023647713,0.21478677036478688,0.41574932727044184,0.39846595433403625,0.11930819890867142,0.5378240931229227,1274.735520833333,109,1467.1608020833332,113,1271.3190625,107,1463.9646979166666,109,3984.276257183908,10.5875,12.635760416666669,38.971875,10.30373511904762,12.125976190476193,26.36443452380952,10.230394345238096,11.284294642857144,26.505877976190476,10.920613839285714,11.316743675595236,25.089136904761904
2024_2795,RA009,2024-09-17,Vaccinium myrtillus,4,4,0.01,0.00405,0.6740839461713228,16.644048053612913,0.405,0.95397182136401,0.5692702680031383,0.43157323749626353,0.2401551090081447,0.3357226081632071,0.1969995650924191,0.4672778267443738,0.4438023773011204,0.03827625839224307,0.9487342604993892,1337.5370833333334,116,1521.3561354166666,120,1334.120625,114,1518.16003125,116,4320.617923850575,7.933645833333333,7.103395833333333,47.536458333333336,8.971651785714286,7.742190476190476,48.04880952380952,9.637693452380953,9.934083333333334,37.20662202380952,10.078180803571428,10.153933779761903,31.485825892857143
2024_0003,RA009,2024-06-11,Vaccinium uliginosum,4,4,0.0171,0.003875,1.0207697067705015,26.342444045690364,0.22660818713450293,0.9406096315563476,0.45238931478922234,0.4158921563964412,0.2263855752245655,0.37305764578476386,0.2092486455613479,0.4176937086538881,0.38653189266931853,0.1418869233671291,0.6137822979430284,159.5040625,18,234.59510416666663,22,156.0876041666667,16,231.399,18,797.5022988505747,10.229583333333334,12.586177083333334,40.57395833333333,10.333244047619049,12.557633928571429,40.90863095238095,10.287284226190476,13.453334077380951,42.229464285714286,5.608158482142858,8.360833333333334,44.305683269476376
2024_0028,RA009,2024-06-17,Vaccinium uliginosum,4,4,0.0213,0.006925,1.1411322394304992,16.478443890693132,0.32511737089201875,0.919805863889514,0.3301762173973256,0.3893209094947162,0.235248176599502,0.4074224794410019,0.2437760228309588,0.34880149772803926,0.334937651656411,0.21130335198805827,0.04732499753542536,227.30447916666668,24,314.1741666666667,28,223.88802083333337,22,310.9780625,24,1061.773132183908,11.76125,14.417625,43.24166666666667,11.147142857142857,13.166462797619047,43.54925595238095,10.802217261904762,12.898787946428572,42.54389880952381,8.083173363095238,11.220505952380952,44.2405471743295
2024_0033,RA009,2024-06-22,Vaccinium uliginosum,4,4,0.022325,0.007525,1.123134983011545,14.925381834040463,0.33706606942889134,0.9051557341006492,0.3232555405734371,0.37293062098505,0.2404993739670329,0.3990640519143715,0.2547098751130013,0.3462260729726271,0.32695506329220536,0.18330176351129335,0.03819589990360381,282.96375,29,371.42478125,33,279.5472916666667,27,368.2286770833333,29,1310.9710488505748,11.0609375,11.699885416666667,46.11875,11.344821428571429,12.403196428571428,48.00848214285714,10.999107142857143,12.440977678571429,45.34092261904762,10.086164434523807,12.949400297619048,44.778399527914615
2024_0544,RA009,2024-07-01,Vaccinium uliginosum,4,4,0.0287,0.01075,1.3681611103584743,12.727080096357902,0.3745644599303136,0.9232921798272506,0.269838020838962,0.3235876208767895,0.22682980320238152,0.3953929345785375,0.27533601481111025,0.3292710506103523,0.28890821573750025,0.15170397643501707,0.02005287522125277,392.7864583333333,38,498.5653541666667,42,389.37,36,495.36925,38,1732.007507183908,12.639166666666666,13.661552083333332,50.575,12.356517857142856,14.355221726190477,46.54181547619048,11.82014136904762,13.170799107142855,47.87388392857143,11.31117931547619,13.034793526785714,45.20889136904762
2024_0706,RA009,2024-07-09,Vaccinium uliginosum,4,4,0.027775,0.010925,1.3671530489459116,12.51398671804038,0.3933393339333934,0.9159148757093296,0.276595710588087,0.3321924052262241,0.23339929617128027,0.3968123954890193,0.27318889532085694,0.3299987091901238,0.292461854620826,0.15763767320641567,0.00977391555363968,491.72739583333333,46,600.3387291666667,50,488.3109375,44,597.142625,46,2084.091882183908,12.218333333333334,11.990322916666669,38.671875,12.317440476190477,12.809142857142858,43.62455357142857,12.43875,13.571981398809523,45.13095238095238,11.865119047619048,13.062272321428573,45.94962797619048
2024_0729,RA009,2024-07-16,Vaccinium uliginosum,4,4,0.032325,0.01205,1.3643215164448463,11.322170260953085,0.3727764887857695,0.9375226504931752,0.23736837176445233,0.2794352350582848,0.2273375638280888,0.3781256487598298,0.3020612606835149,0.3198130905566554,0.2609859845703909,0.09761856152689004,0.01007193064737428,581.3335416666666,53,705.3075,57,577.9170833333334,51,702.1113958333333,53,2370.098132183908,14.0403125,17.547802083333334,37.025,12.800877976190476,14.99553869047619,40.85803571428571,12.559159226190475,13.902340773809524,42.24129464285714,12.226573660714283,13.501527529761905,44.92466517857143
2024_1580,RA009,2024-07-24,Vaccinium uliginosum,4,4,0.033025,0.0132,1.3291088112357918,10.069006145725696,0.3996971990915973,0.9534717764779534,0.23390378933912667,0.2784094229212087,0.2207638143177592,0.38256484823142767,0.29754414690353903,0.3198910048650333,0.25929668615857543,0.10470459495294876,0.01551394589063872,699.9677083333333,61,846.9881041666666,65,696.55125,59,843.792,61,2666.980423850575,14.248958333333333,12.727833333333333,35.369791666666664,14.8275,17.328752976190476,37.354166666666664,14.00014880952381,16.72444642857143,38.79866071428572,13.24258556547619,15.151212797619047,41.759300595238095
2024_2089,RA009,2024-07-30,Vaccinium uliginosum,4,4,0.029775,0.011375,1.3024556674876315,11.45015971417698,0.382031905961377,0.9059503864449516,0.3084342930507027,0.34049636872738037,0.2408665262287232,0.383464535245636,0.271142407962428,0.345393056791936,0.30977347491035334,0.13361631207325006,0.05406659416562966,783.0859375,67,933.50596875,71,779.6694791666666,65,930.3098645833334,67,2905.310632183908,12.891354166666666,13.960802083333334,37.30104166666667,13.909598214285714,14.177956845238096,39.1,14.410885416666666,16.299890625,38.229464285714286,13.485022321428572,15.101115699404762,40.235379464285714
2024_2641,RA009,2024-08-06,Vaccinium uliginosum,4,4,0.032975,0.013,1.4082013096654689,10.832317766657454,0.39423805913570886,0.9404349745209212,0.2377014736858072,0.27590512849207655,0.22526791919681863,0.37704406114237127,0.300472014599384,0.3224839242582447,0.26021184801479785,0.09153407435428482,0.00660820034627762,875.7473958333334,74,1041.3133125,78,872.3309375,72,1038.117208333333,74,3128.601257183908,13.636458333333334,16.293791666666667,26.679166666666667,13.23735119047619,15.401049107142857,31.898660714285715,13.573474702380953,14.789502976190477,35.49933035714286,13.715,15.749092261904762,37.30390625
2024_2712,RA009,2024-08-13,Vaccinium uliginosum,4,4,0.04375,0.015025,1.77882964888125,11.839132438477536,0.34342857142857147,0.9136973085548457,0.23758444470039164,0.2622886544924125,0.2213890502045355,0.3675467005938664,0.30137677261946877,0.3310765267866648,0.25224522311059067,0.07031371929084812,0.01780262850521327,968.9583333333334,81,1150.2919791666666,85,965.541875,79,1147.095875,81,3281.7804238505746,13.419583333333334,16.671479166666668,19.988541666666663,13.315848214285714,15.568380952380952,21.882738095238096,13.276599702380953,15.484715029761905,26.890699404761904,13.84374255952381,15.892302827380952,32.560081845238095
